Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Area Count,Crop Flow(bu/h),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Moisture(%),Speed(mph),Swath Width(ft),Yield (Dry)(bu/ac),Yield (Wet)(bu/ac),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),geometry,MUSYM
-86.18103858,40.99238349,AULT,GOTT,EAST93,On,1982.5,30.84,11/17/2011,Yes,818.77,26.2,3.625,20.0,197.05,225.62,11035.0,12635.0,POINT (-86.18103858 40.99238349),Bb
-86.18103695,40.99242635,AULT,GOTT,EAST93,On,2039.7,31.73,11/17/2011,Yes,818.88,26.4,3.666,20.0,199.88,229.49,11194.0,12851.0,POINT (-86.18103695 40.99242635),Bb
-86.18103685,40.9924552,AULT,GOTT,EAST93,On,2041.5,31.76,11/17/2011,Yes,818.83,25.6,3.604,20.0,205.75,233.68,11522.0,13086.0,POINT (-86.18103685 40.9924552),Bb
-86.18103668,40.99246941,AULT,GOTT,EAST93,On,1996.9,31.06,11/17/2011,Yes,818.88,26.1,3.635,20.0,198.19,226.61,11098.0,12690.0,POINT (-86.18103668 40.99246941),Bb
-86.18103658,40.99249803,AULT,GOTT,EAST93,On,1880.5,29.25,11/17/2011,Yes,818.82,26.2,3.604,20.0,187.99,215.25,10528.0,12054.0,POINT (-86.18103658 40.99249803),Bb
-86.18103636,40.99251211,AULT,GOTT,EAST93,On,1954.9,30.41,11/17/2011,Yes,818.92,26.6,3.604,20.0,194.38,223.77,10885.0,12531.0,POINT (-86.18103636 40.99251211),Bb
-86.18103645,40.99252603,AULT,GOTT,EAST93,On,2016.0,31.36,11/17/2011,Yes,818.9,27.6,3.604,20.0,197.72,230.77,11072.0,12923.0,POINT (-86.18103645 40.99252603),Bb
-86.1810362,40.99253997,AULT,GOTT,EAST93,On,2135.2,33.21,11/17/2011,Yes,819.08,26.7,3.511,20.0,217.62,250.87,12187.0,14049.0,POINT (-86.1810362 40.99253997),Bb
-86.1810362,40.99256787,AULT,GOTT,EAST93,On,2363.6,36.77,11/17/2011,Yes,818.97,26.2,3.541,20.0,240.47,275.34,13467.0,15419.0,POINT (-86.1810362 40.99256787),CrA
-86.18103578,40.99258181,AULT,GOTT,EAST93,On,2260.6,35.17,11/17/2011,Yes,819.01,26.8,3.583,20.0,225.47,260.27,12626.0,14575.0,POINT (-86.18103578 40.99258181),CrA
-86.18103432,40.99262344,AULT,GOTT,EAST93,On,1819.4,28.3,11/17/2011,Yes,819.03,27.0,3.604,20.0,179.91,208.26,10075.0,11662.0,POINT (-86.18103432 40.99262344),CrA
-86.18103368,40.99266544,AULT,GOTT,EAST93,On,1626.1,25.3,11/17/2011,Yes,819.1,26.6,3.481,20.0,167.4,192.72,9374.5,10792.0,POINT (-86.18103368 40.99266544),CrA
-86.18103298,40.99269307,AULT,GOTT,EAST93,On,1801.6,28.02,11/17/2011,Yes,819.15,27.1,3.541,20.0,181.06,209.87,10139.0,11753.0,POINT (-86.18103298 40.99269307),CrA
-86.18103292,40.992707,AULT,GOTT,EAST93,On,1955.0,30.41,11/17/2011,Yes,819.07,26.8,3.583,20.0,194.98,225.08,10919.0,12605.0,POINT (-86.18103292 40.992707),CrA
-86.1810317,40.99274901,AULT,GOTT,EAST93,On,1832.7,28.51,11/17/2011,Yes,818.97,26.8,3.541,20.0,184.94,213.49,10357.0,11956.0,POINT (-86.1810317 40.99274901),CrA
-86.18103074,40.99279133,AULT,GOTT,EAST93,On,1722.8,26.8,11/17/2011,Yes,818.87,26.8,3.481,20.0,176.87,204.17,9904.5,11433.0,POINT (-86.18103074 40.99279133),CrA
-86.18103095,40.99280502,AULT,GOTT,EAST93,On,1798.6,27.98,11/17/2011,Yes,818.9,27.1,3.542,20.0,180.7,209.46,10119.0,11730.0,POINT (-86.18103095 40.99280502),CrA
-86.18103137,40.99283362,AULT,GOTT,EAST93,On,1933.4,30.08,11/17/2011,Yes,818.63,27.4,3.541,20.0,193.51,225.23,10836.0,12613.0,POINT (-86.18103137 40.99283362),CrA
-86.18110444,40.99279301,AULT,GOTT,EAST93,On,439.15,6.831,11/17/2011,Yes,819.86,29.0,3.127,20.0,48.67,57.93,2725.6,3243.9,POINT (-86.18110444 40.99279301),CrA
-86.18110436,40.99275498,AULT,GOTT,EAST93,On,873.55,13.59,11/17/2011,Yes,820.13,28.7,3.439,20.0,88.41,104.78,4951.2,5867.8,POINT (-86.18110436 40.99275498),CrA
-86.18110545,40.99271447,AULT,GOTT,EAST93,On,1426.0,22.18,11/17/2011,Yes,820.41,27.5,3.501,20.0,144.16,168.02,8072.9,9409.2,POINT (-86.18110545 40.99271447),CrA
-86.1811067,40.99267442,AULT,GOTT,EAST93,On,1743.9,27.13,11/17/2011,Yes,820.57,26.8,3.438,20.0,181.25,209.23,10150.0,11717.0,POINT (-86.1811067 40.99267442),CrA
-86.18110798,40.99263572,AULT,GOTT,EAST93,On,1896.0,29.49,11/17/2011,Yes,820.7,26.9,3.459,20.0,195.6,226.1,10953.0,12662.0,POINT (-86.18110798 40.99263572),CrA
-86.18110929,40.99259526,AULT,GOTT,EAST93,On,1663.4,25.88,11/17/2011,Yes,820.66,26.8,3.439,20.0,172.84,199.53,9679.3,11173.0,POINT (-86.18110929 40.99259526),CrA
-86.18111097,40.99255484,AULT,GOTT,EAST93,On,1684.4,26.2,11/17/2011,Yes,820.7,26.9,3.459,20.0,173.77,200.87,9731.3,11249.0,POINT (-86.18111097 40.99255484),CrA
-86.18111009,40.99251467,AULT,GOTT,EAST93,On,1650.3,25.67,11/17/2011,Yes,820.74,26.8,3.376,20.0,174.67,201.63,9781.3,11291.0,POINT (-86.18111009 40.99251467),Bb
-86.18111006,40.99247429,AULT,GOTT,EAST93,On,1625.4,25.28,11/17/2011,Yes,820.6,26.4,3.314,20.0,176.24,202.34,9869.3,11331.0,POINT (-86.18111006 40.99247429),Bb
-86.1811099,40.99243484,AULT,GOTT,EAST93,On,1649.7,25.66,11/17/2011,Yes,820.35,26.4,3.335,20.0,177.75,204.08,9954.1,11428.0,POINT (-86.1811099 40.99243484),Bb
-86.18111089,40.99239426,AULT,GOTT,EAST93,On,1868.8,29.07,11/17/2011,Yes,820.4,26.7,3.397,20.0,196.84,226.92,11023.0,12707.0,POINT (-86.18111089 40.99239426),Bb
-86.18111275,40.99235334,AULT,GOTT,EAST93,On,1604.4,24.96,11/17/2011,Yes,820.83,27.1,3.439,20.0,166.03,192.45,9297.5,10777.0,POINT (-86.18111275 40.99235334),Bb
-86.18111494,40.99231243,AULT,GOTT,EAST93,On,1746.6,27.17,11/17/2011,Yes,821.14,27.0,3.335,20.0,186.66,216.06,10453.0,12099.0,POINT (-86.18111494 40.99231243),Bb
-86.18111602,40.99227312,AULT,GOTT,EAST93,On,1904.0,29.62,11/17/2011,Yes,821.63,27.2,3.272,20.0,206.81,240.05,11582.0,13443.0,POINT (-86.18111602 40.99227312),Bb
-86.18111517,40.99223329,AULT,GOTT,EAST93,On,1916.2,29.81,11/17/2011,Yes,822.02,26.8,3.293,20.0,207.95,240.05,11645.0,13443.0,POINT (-86.18111517 40.99223329),Bb
-86.18111499,40.99219435,AULT,GOTT,EAST93,On,1757.3,27.34,11/17/2011,Yes,822.47,26.5,3.5,20.0,180.15,207.11,10088.0,11598.0,POINT (-86.18111499 40.99219435),Bb
-86.18111575,40.9921523,AULT,GOTT,EAST93,On,1607.5,25.01,11/17/2011,Yes,822.96,26.5,3.583,20.0,160.99,185.08,9015.3,10365.0,POINT (-86.18111575 40.9921523),CrA
-86.1811169,40.99210983,AULT,GOTT,EAST93,On,1652.4,25.7,11/17/2011,Yes,823.34,26.6,3.542,20.0,167.17,192.45,9361.6,10777.0,POINT (-86.1811169 40.99210983),CrA
-86.18111781,40.99206843,AULT,GOTT,EAST93,On,1728.6,26.89,11/17/2011,Yes,823.73,26.0,3.563,20.0,175.27,200.14,9815.3,11208.0,POINT (-86.18111781 40.99206843),CrA
-86.18111941,40.99202685,AULT,GOTT,EAST93,On,1937.3,30.14,11/17/2011,Yes,823.88,26.6,3.541,20.0,196.03,225.67,10978.0,12638.0,POINT (-86.18111941 40.99202685),CrA
-86.18111996,40.99199976,AULT,GOTT,EAST93,On,1877.0,29.2,11/17/2011,Yes,824.12,26.7,3.562,20.0,188.56,217.37,10559.0,12173.0,POINT (-86.18111996 40.99199976),CrA
-86.18111969,40.99195884,AULT,GOTT,EAST93,On,1839.4,28.61,11/17/2011,Yes,824.3,26.7,3.542,20.0,185.83,214.23,10407.0,11997.0,POINT (-86.18111969 40.99195884),CrA
-86.18112026,40.99191779,AULT,GOTT,EAST93,On,1853.4,28.83,11/17/2011,Yes,824.34,27.0,3.521,20.0,187.59,217.14,10505.0,12160.0,POINT (-86.18112026 40.99191779),CrA
-86.18112364,40.99187631,AULT,GOTT,EAST93,On,1977.7,30.76,11/17/2011,Yes,824.49,27.7,3.666,20.0,190.38,222.51,10662.0,12461.0,POINT (-86.18112364 40.99187631),CrA
-86.18042673,40.98971753,AULT,GOTT,EAST93,On,165.57,2.575,11/17/2011,Yes,825.24,28.9,2.859,20.0,20.1,23.89,1125.7,1337.8,POINT (-86.18042673 40.98971753),CrA
-86.18042636,40.98975247,AULT,GOTT,EAST93,On,843.35,13.12,11/17/2011,Yes,825.42,27.3,2.941,20.0,101.78,118.29,5699.4,6624.5,POINT (-86.18042636 40.98975247),CrA
-86.18042658,40.98978916,AULT,GOTT,EAST93,On,1358.8,21.14,11/17/2011,Yes,825.59,26.4,3.086,20.0,158.18,181.61,8858.3,10170.0,POINT (-86.18042658 40.98978916),CrA
-86.18042555,40.98982611,AULT,GOTT,EAST93,On,1605.6,24.98,11/17/2011,Yes,825.5,26.0,3.149,20.0,184.2,210.34,10315.0,11779.0,POINT (-86.18042555 40.98982611),CrA
-86.18042372,40.98986337,AULT,GOTT,EAST93,On,1500.4,23.34,11/17/2011,Yes,825.32,24.8,3.044,20.0,180.92,203.29,10131.0,11384.0,POINT (-86.18042372 40.98986337),CrA
-86.18042367,40.98987528,AULT,GOTT,EAST93,On,1663.0,25.87,11/17/2011,Yes,825.29,25.7,3.044,20.0,198.13,225.33,11095.0,12618.0,POINT (-86.18042367 40.98987528),CrA
-86.18042287,40.98991146,AULT,GOTT,EAST93,On,1691.5,26.31,11/17/2011,Yes,825.18,25.4,3.17,20.0,194.34,220.13,10883.0,12327.0,POINT (-86.18042287 40.98991146),CrA
-86.18042216,40.98992343,AULT,GOTT,EAST93,On,1642.4,25.55,11/17/2011,Yes,825.13,26.0,3.044,20.0,194.88,222.53,10913.0,12462.0,POINT (-86.18042216 40.98992343),CrA
-86.18042216,40.98993566,AULT,GOTT,EAST93,On,1711.7,26.63,11/17/2011,Yes,825.18,25.8,3.024,20.0,205.06,233.53,11483.0,13078.0,POINT (-86.18042216 40.98993566),CrA
-86.18042278,40.98997185,AULT,GOTT,EAST93,On,1840.0,28.62,11/17/2011,Yes,825.1,26.1,3.107,20.0,213.63,244.28,11964.0,13680.0,POINT (-86.18042278 40.98997185),CrA
-86.1804227,40.98998358,AULT,GOTT,EAST93,On,2090.4,32.52,11/17/2011,Yes,825.21,26.2,3.044,20.0,247.37,283.24,13853.0,15861.0,POINT (-86.1804227 40.98998358),CrA
-86.18042279,40.98999589,AULT,GOTT,EAST93,On,1965.3,30.57,11/17/2011,Yes,825.21,26.0,3.044,20.0,233.2,266.29,13059.0,14912.0,POINT (-86.18042279 40.98999589),CrA
-86.18042259,40.9900074,AULT,GOTT,EAST93,On,1872.9,29.13,11/17/2011,Yes,825.49,25.9,2.982,20.0,227.2,259.09,12723.0,14509.0,POINT (-86.18042259 40.9900074),CrA
-86.18042266,40.99001946,AULT,GOTT,EAST93,On,1925.9,29.96,11/17/2011,Yes,825.61,26.2,3.044,20.0,227.9,260.94,12762.0,14613.0,POINT (-86.18042266 40.99001946),CrA
-86.18042262,40.99003118,AULT,GOTT,EAST93,On,1711.8,26.63,11/17/2011,Yes,825.82,26.2,2.962,20.0,208.23,238.42,11661.0,13351.0,POINT (-86.18042262 40.99003118),CrA
-86.1804221,40.99006652,AULT,GOTT,EAST93,On,1842.1,28.65,11/17/2011,Yes,826.08,27.1,2.982,20.0,219.85,254.83,12311.0,14270.0,POINT (-86.1804221 40.99006652),CrA
-86.18042231,40.99007791,AULT,GOTT,EAST93,On,1857.7,28.9,11/17/2011,Yes,826.15,27.2,3.044,20.0,216.85,251.7,12144.0,14095.0,POINT (-86.18042231 40.99007791),CrA
-86.18042203,40.99008967,AULT,GOTT,EAST93,On,1821.1,28.33,11/17/2011,Yes,826.21,26.4,2.982,20.0,219.43,251.93,12288.0,14108.0,POINT (-86.18042203 40.99008967),CrA
-86.18042213,40.99010154,AULT,GOTT,EAST93,On,1821.1,28.33,11/17/2011,Yes,826.33,26.4,3.17,20.0,206.43,237.0,11560.0,13272.0,POINT (-86.18042213 40.99010154),CrA
-86.18042189,40.99011405,AULT,GOTT,EAST93,On,1840.8,28.63,11/17/2011,Yes,826.4,26.3,3.148,20.0,210.37,241.2,11781.0,13507.0,POINT (-86.18042189 40.99011405),CrA
-86.18042112,40.99015361,AULT,GOTT,EAST93,On,1759.0,27.36,11/17/2011,Yes,826.45,26.2,3.272,20.0,193.68,221.76,10846.0,12419.0,POINT (-86.18042112 40.99015361),CrA
-86.18042045,40.99019257,AULT,GOTT,EAST93,On,1665.9,25.91,11/17/2011,Yes,826.49,26.1,3.418,20.0,175.83,201.05,9846.4,11259.0,POINT (-86.18042045 40.99019257),CrA
-86.18042006,40.99020626,AULT,GOTT,EAST93,On,1682.6,26.17,11/17/2011,Yes,826.47,26.5,3.542,20.0,170.45,195.96,9545.3,10974.0,POINT (-86.18042006 40.99020626),CrA
-86.18041927,40.99024804,AULT,GOTT,EAST93,On,1902.8,29.6,11/17/2011,Yes,826.52,27.0,3.604,20.0,188.16,217.8,10537.0,12197.0,POINT (-86.18041927 40.99024804),CrA
-86.1804189,40.99029011,AULT,GOTT,EAST93,On,2054.4,31.96,11/17/2011,Yes,826.57,26.4,3.729,20.0,197.95,227.26,11085.0,12727.0,POINT (-86.1804189 40.99029011),CrA
-86.18041858,40.99030468,AULT,GOTT,EAST93,On,2002.6,31.15,11/17/2011,Yes,826.63,26.8,3.563,20.0,200.86,231.87,11248.0,12985.0,POINT (-86.18041858 40.99030468),CrA
-86.18041845,40.99034807,AULT,GOTT,EAST93,On,1784.8,27.76,11/17/2011,Yes,826.47,26.3,3.635,20.0,176.65,202.54,9892.4,11342.0,POINT (-86.18041845 40.99034807),CrA
-86.18041837,40.990377,AULT,GOTT,EAST93,On,1888.5,29.38,11/17/2011,Yes,826.41,26.3,3.666,20.0,185.32,212.48,10378.0,11899.0,POINT (-86.18041837 40.990377),CrA
-86.18041805,40.99041979,AULT,GOTT,EAST93,On,2189.3,34.06,11/17/2011,Yes,826.34,26.1,3.698,20.0,213.6,244.23,11961.0,13677.0,POINT (-86.18041805 40.99041979),CrA
-86.18041764,40.990448,AULT,GOTT,EAST93,On,2408.0,37.46,11/17/2011,Yes,826.34,26.0,3.645,20.0,238.62,272.48,13363.0,15259.0,POINT (-86.18041764 40.990448),CrA
-86.18041592,40.99049046,AULT,GOTT,EAST93,On,2392.8,37.22,11/17/2011,Yes,826.69,26.2,3.666,20.0,235.13,269.22,13167.0,15076.0,POINT (-86.18041592 40.99049046),CrA
-86.18041459,40.99053414,AULT,GOTT,EAST93,On,2273.1,35.36,11/17/2011,Yes,826.59,26.5,3.645,20.0,223.73,257.21,12529.0,14404.0,POINT (-86.18041459 40.99053414),CrA
-86.18041418,40.99057746,AULT,GOTT,EAST93,On,2153.7,33.5,11/17/2011,Yes,826.83,27.1,3.936,20.0,194.75,225.74,10906.0,12642.0,POINT (-86.18041418 40.99057746),CrA
-86.18041358,40.99062053,AULT,GOTT,EAST93,On,2359.0,36.7,11/17/2011,Yes,826.83,27.5,2.983,20.0,279.93,326.26,15676.0,18271.0,POINT (-86.18041358 40.99062053),CrA
-86.18041316,40.99065765,AULT,GOTT,EAST93,On,2287.2,35.58,11/17/2011,Yes,826.95,27.1,3.19,20.0,255.17,295.78,14290.0,16563.0,POINT (-86.18041316 40.99065765),CrA
-86.18041276,40.99069629,AULT,GOTT,EAST93,On,2194.8,34.14,11/17/2011,Yes,827.03,25.9,3.23,20.0,245.79,280.28,13764.0,15696.0,POINT (-86.18041276 40.99069629),CrA
-86.18041272,40.99070996,AULT,GOTT,EAST93,On,2088.1,32.48,11/17/2011,Yes,827.01,26.2,3.355,20.0,224.2,256.7,12555.0,14375.0,POINT (-86.18041272 40.99070996),CrA
-86.18041289,40.99072345,AULT,GOTT,EAST93,On,2081.9,32.39,11/17/2011,Yes,826.94,26.1,3.335,20.0,225.24,257.55,12613.0,14423.0,POINT (-86.18041289 40.99072345),CrA
-86.18041307,40.9907636,AULT,GOTT,EAST93,On,1807.2,28.11,11/17/2011,Yes,826.98,26.3,3.481,20.0,186.8,214.17,10461.0,11994.0,POINT (-86.18041307 40.9907636),CrA
-86.18041216,40.99080515,AULT,GOTT,EAST93,On,1894.0,29.46,11/17/2011,Yes,827.05,26.5,3.418,20.0,198.81,228.57,11134.0,12800.0,POINT (-86.18041216 40.99080515),CrA
-86.18041153,40.99084624,AULT,GOTT,EAST93,On,2044.1,31.8,11/17/2011,Yes,827.24,26.5,3.397,20.0,215.89,248.21,12090.0,13900.0,POINT (-86.18041153 40.99084624),CrA
-86.1804111,40.99088699,AULT,GOTT,EAST93,On,2125.8,33.07,11/17/2011,Yes,827.3,26.2,3.335,20.0,229.68,262.98,12862.0,14727.0,POINT (-86.1804111 40.99088699),CrA
-86.18041034,40.99092831,AULT,GOTT,EAST93,On,2324.0,36.15,11/17/2011,Yes,827.4,26.3,3.48,20.0,240.27,275.48,13455.0,15427.0,POINT (-86.18041034 40.99092831),CrA
-86.18040968,40.990969,AULT,GOTT,EAST93,On,2078.4,32.33,11/17/2011,Yes,827.44,25.9,3.355,20.0,224.07,255.51,12548.0,14309.0,POINT (-86.18040968 40.990969),CrA
-86.18040835,40.99100929,AULT,GOTT,EAST93,On,1950.2,30.34,11/17/2011,Yes,827.37,25.9,3.397,20.0,207.66,236.81,11629.0,13261.0,POINT (-86.18040835 40.99100929),CrA
-86.18040742,40.9910506,AULT,GOTT,EAST93,On,1758.4,27.35,11/17/2011,Yes,827.31,25.8,3.418,20.0,186.35,212.21,10435.0,11884.0,POINT (-86.18040742 40.9910506),CrA
-86.18040735,40.99106427,AULT,GOTT,EAST93,On,1770.2,27.54,11/17/2011,Yes,827.15,25.8,3.418,20.0,187.6,213.64,10505.0,11964.0,POINT (-86.18040735 40.99106427),CrA
-86.1804072,40.99109164,AULT,GOTT,EAST93,On,1825.3,28.39,11/17/2011,Yes,826.89,26.4,3.481,20.0,188.41,216.31,10551.0,12114.0,POINT (-86.1804072 40.99109164),CrA
-86.18040683,40.99110533,AULT,GOTT,EAST93,On,1745.4,27.15,11/17/2011,Yes,826.77,26.2,3.418,20.0,183.97,210.64,10302.0,11796.0,POINT (-86.18040683 40.99110533),CrA
-86.18040567,40.9911465,AULT,GOTT,EAST93,On,1889.2,29.39,11/17/2011,Yes,826.63,26.5,3.418,20.0,198.32,228.0,11106.0,12768.0,POINT (-86.18040567 40.9911465),CrA
-86.18040494,40.99118715,AULT,GOTT,EAST93,On,2191.1,34.08,11/17/2011,Yes,826.44,26.4,3.397,20.0,231.74,266.06,12977.0,14899.0,POINT (-86.18040494 40.99118715),CrA
-86.18040351,40.99122878,AULT,GOTT,EAST93,On,2261.5,35.18,11/17/2011,Yes,826.39,26.1,3.355,20.0,243.15,278.02,13616.0,15569.0,POINT (-86.18040351 40.99122878),CrA
-86.18040363,40.99124342,AULT,GOTT,EAST93,On,2148.7,33.42,11/17/2011,Yes,826.32,27.2,3.604,20.0,211.89,245.95,11866.0,13773.0,POINT (-86.18040363 40.99124342),CrA
-86.1804036,40.99125744,AULT,GOTT,EAST93,On,2014.1,31.33,11/17/2011,Yes,826.18,26.7,3.46,20.0,208.3,240.13,11665.0,13447.0,POINT (-86.1804036 40.99125744),CrA
-86.18040278,40.9912995,AULT,GOTT,EAST93,On,1773.0,27.58,11/17/2011,Yes,825.99,27.0,3.481,20.0,181.52,210.12,10165.0,11767.0,POINT (-86.18040278 40.9912995),CrA
-86.1804031,40.99131355,AULT,GOTT,EAST93,On,1752.6,27.26,11/17/2011,Yes,825.94,26.9,3.541,20.0,176.62,204.16,9890.6,11433.0,POINT (-86.1804031 40.99131355),CrA
-86.18040308,40.99132738,AULT,GOTT,EAST93,On,1943.6,30.23,11/17/2011,Yes,825.99,26.2,3.521,20.0,198.87,227.7,11137.0,12751.0,POINT (-86.18040308 40.99132738),CrA
-86.18040317,40.99136995,AULT,GOTT,EAST93,On,2100.9,32.68,11/17/2011,Yes,825.86,26.6,3.418,20.0,220.24,253.54,12333.0,14198.0,POINT (-86.18040317 40.99136995),CrA
-86.18040297,40.99138413,AULT,GOTT,EAST93,On,2201.6,34.25,11/17/2011,Yes,825.83,25.5,3.541,20.0,226.12,256.47,12663.0,14362.0,POINT (-86.18040297 40.99138413),CrA
-86.18040206,40.99142734,AULT,GOTT,EAST93,On,2155.1,33.52,11/17/2011,Yes,825.66,25.6,3.542,20.0,221.0,251.0,12376.0,14056.0,POINT (-86.18040206 40.99142734),CrA
-86.18040078,40.99146944,AULT,GOTT,EAST93,On,2174.3,33.82,11/17/2011,Yes,825.7,26.0,3.439,20.0,228.41,260.81,12791.0,14606.0,POINT (-86.18040078 40.99146944),CrA
-86.1803996,40.99151272,AULT,GOTT,EAST93,On,2198.3,34.2,11/17/2011,Yes,825.57,25.6,3.542,20.0,225.43,256.03,12624.0,14338.0,POINT (-86.1803996 40.99151272),Bb
-86.18039834,40.99155554,AULT,GOTT,EAST93,On,2272.7,35.35,11/17/2011,Yes,825.57,25.6,3.521,20.0,234.44,266.27,13129.0,14911.0,POINT (-86.18039834 40.99155554),Bb
-86.18039769,40.99159689,AULT,GOTT,EAST93,On,2388.8,37.16,11/17/2011,Yes,825.64,24.0,3.418,20.0,259.28,288.28,14520.0,16144.0,POINT (-86.18039769 40.99159689),Bb
-86.18039728,40.99163845,AULT,GOTT,EAST93,On,2236.4,34.79,11/17/2011,Yes,825.52,24.0,3.459,20.0,239.87,266.7,13433.0,14935.0,POINT (-86.18039728 40.99163845),Bb
-86.18039696,40.9916796,AULT,GOTT,EAST93,On,2378.3,37.0,11/17/2011,Yes,825.47,25.5,3.418,20.0,253.05,287.02,14171.0,16073.0,POINT (-86.18039696 40.9916796),Bb
-86.18039731,40.99170713,AULT,GOTT,EAST93,On,2471.8,38.45,11/17/2011,Yes,825.33,26.3,3.418,20.0,260.18,298.31,14570.0,16705.0,POINT (-86.18039731 40.99170713),Bb
-86.18039715,40.99172065,AULT,GOTT,EAST93,On,2174.3,33.82,11/17/2011,Yes,825.37,26.8,3.418,20.0,227.31,262.4,12729.0,14694.0,POINT (-86.18039715 40.99172065),Bb
-86.1803971,40.99176115,AULT,GOTT,EAST93,On,2091.4,32.53,11/17/2011,Yes,825.31,27.8,3.355,20.0,219.69,257.11,12302.0,14398.0,POINT (-86.1803971 40.99176115),Bb
-86.1803972,40.99178816,AULT,GOTT,EAST93,On,2160.8,33.61,11/17/2011,Yes,825.36,27.4,3.314,20.0,231.11,268.99,12942.0,15063.0,POINT (-86.1803972 40.99178816),CrA
-86.18039598,40.99182859,AULT,GOTT,EAST93,On,2234.4,34.76,11/17/2011,Yes,825.4,26.8,3.397,20.0,235.03,271.31,13162.0,15193.0,POINT (-86.18039598 40.99182859),CrA
-86.18039498,40.99187025,AULT,GOTT,EAST93,On,2194.2,34.13,11/17/2011,Yes,825.31,26.2,3.48,20.0,227.16,260.1,12721.0,14566.0,POINT (-86.18039498 40.99187025),CrA
-86.18039394,40.99191228,AULT,GOTT,EAST93,On,2145.0,33.37,11/17/2011,Yes,825.39,26.6,3.521,20.0,218.29,251.3,12224.0,14073.0,POINT (-86.18039394 40.99191228),CrA
-86.18039365,40.99195405,AULT,GOTT,EAST93,On,2173.4,33.81,11/17/2011,Yes,825.32,26.4,3.511,20.0,222.42,255.36,12456.0,14300.0,POINT (-86.18039365 40.99195405),CrA
-86.18039349,40.99198226,AULT,GOTT,EAST93,On,2049.9,31.89,11/17/2011,Yes,825.26,26.7,3.541,20.0,207.15,238.8,11600.0,13373.0,POINT (-86.18039349 40.99198226),CrA
-86.1803933,40.99202524,AULT,GOTT,EAST93,On,1983.4,30.85,11/17/2011,Yes,825.11,26.1,3.541,20.0,202.06,231.04,11315.0,12938.0,POINT (-86.1803933 40.99202524),Bb
-86.18039303,40.9920393,AULT,GOTT,EAST93,On,2095.8,32.6,11/17/2011,Yes,825.07,26.7,3.541,20.0,211.78,244.14,11860.0,13672.0,POINT (-86.18039303 40.9920393),Bb
-86.18039203,40.99208179,AULT,GOTT,EAST93,On,2301.4,35.8,11/17/2011,Yes,825.1,27.0,3.541,20.0,231.61,268.09,12970.0,15013.0,POINT (-86.18039203 40.99208179),Bb
-86.18039171,40.99209604,AULT,GOTT,EAST93,On,2279.0,35.45,11/17/2011,Yes,825.1,27.0,3.604,20.0,225.37,260.87,12621.0,14609.0,POINT (-86.18039171 40.99209604),Bb
-86.18039102,40.99213912,AULT,GOTT,EAST93,On,2169.0,33.74,11/17/2011,Yes,824.85,26.8,3.562,20.0,217.59,251.18,12185.0,14066.0,POINT (-86.18039102 40.99213912),Bb
-86.18039053,40.99218214,AULT,GOTT,EAST93,On,2091.4,32.53,11/17/2011,Yes,824.74,26.8,3.604,20.0,207.38,239.39,11613.0,13406.0,POINT (-86.18039053 40.99218214),Bb
-86.18039011,40.9922252,AULT,GOTT,EAST93,On,2117.4,32.94,11/17/2011,Yes,824.76,26.6,3.541,20.0,214.25,246.65,11998.0,13813.0,POINT (-86.18039011 40.9922252),Bb
-86.18039013,40.99223967,AULT,GOTT,EAST93,On,2381.0,37.04,11/17/2011,Yes,824.7,26.4,3.541,20.0,241.59,277.37,13529.0,15533.0,POINT (-86.18039013 40.99223967),Bb
-86.18039001,40.99225399,AULT,GOTT,EAST93,On,2285.6,35.55,11/17/2011,Yes,824.66,26.9,3.583,20.0,227.64,263.14,12748.0,14736.0,POINT (-86.18039001 40.99225399),Bb
-86.18038895,40.99229834,AULT,GOTT,EAST93,On,2184.6,33.98,11/17/2011,Yes,824.54,27.0,3.583,20.0,217.29,251.53,12168.0,14085.0,POINT (-86.18038895 40.99229834),Bb
-86.18038797,40.99234168,AULT,GOTT,EAST93,On,2344.5,36.47,11/17/2011,Yes,824.47,26.7,3.625,20.0,231.45,266.82,12961.0,14942.0,POINT (-86.18038797 40.99234168),Bb
-86.18038749,40.99238442,AULT,GOTT,EAST93,On,2330.2,36.25,11/17/2011,Yes,824.49,26.7,3.604,20.0,231.37,266.73,12957.0,14937.0,POINT (-86.18038749 40.99238442),Bb
-86.18038751,40.99241348,AULT,GOTT,EAST93,On,2454.6,38.18,11/17/2011,Yes,824.5,26.2,3.604,20.0,245.39,280.96,13742.0,15734.0,POINT (-86.18038751 40.99241348),Bb
-86.18038734,40.99242749,AULT,GOTT,EAST93,On,2525.4,39.28,11/17/2011,Yes,824.62,26.6,3.604,20.0,251.1,289.08,14062.0,16188.0,POINT (-86.18038734 40.99242749),Bb
-86.18038752,40.99244188,AULT,GOTT,EAST93,On,2315.6,36.02,11/17/2011,Yes,824.61,26.5,3.572,20.0,232.58,267.38,13024.0,14974.0,POINT (-86.18038752 40.99244188),Bb
